x	y	Gx	Gy	class	filename
31349	12149	677671	1894927	0	train/N_NCALM_2_15449.tif
11773	25607	667883	1888198	0	train/N_NCALM_2_15450.tif
33372	6178	678683	1897912	0	train/N_NCALM_2_15451.tif
31121	10742	677557	1895630	0	train/N_NCALM_2_15452.tif
4977	26093	664485	1887955	0	train/N_NCALM_2_15453.tif
13245	20313	668619	1890845	0	train/N_NCALM_2_15454.tif
13006	20896	668500	1890553	0	train/N_NCALM_2_15455.tif
13227	19693	668610	1891155	0	train/N_NCALM_2_15456.tif
11763	26154	667878	1887924	0	train/N_NCALM_2_15457.tif
25342	10188	674668	1895907	0	train/N_NCALM_2_15458.tif
8385	18462	666189	1891770	0	train/N_NCALM_2_15459.tif
21467	10133	672730	1895935	0	train/N_NCALM_2_15460.tif
8057	26334	666025	1887834	0	train/N_NCALM_2_15461.tif
36836	3064	680415	1899469	0	train/N_NCALM_2_15462.tif
6969	22706	665481	1889648	0	train/N_NCALM_2_15463.tif
5708	21915	664851	1890044	0	train/N_NCALM_2_15464.tif
5347	24576	664670	1888713	0	train/N_NCALM_2_15465.tif
11731	19728	667862	1891137	0	train/N_NCALM_2_15466.tif
8803	20101	666398	1890951	0	train/N_NCALM_2_15467.tif
11148	22328	667571	1889837	0	train/N_NCALM_2_15468.tif
14440	16323	669217	1892840	0	train/N_NCALM_2_15469.tif
7292	19862	665643	1891070	0	train/N_NCALM_2_15470.tif
26925	7152	675459	1897425	0	train/N_NCALM_2_15471.tif
18836	12499	671415	1894752	0	train/N_NCALM_2_15472.tif
31379	11028	677686	1895487	0	train/N_NCALM_2_15473.tif
2070	24745	663032	1888629	0	train/N_NCALM_2_15474.tif
32589	5960	678291	1898021	0	train/N_NCALM_2_15475.tif
992	24783	662493	1888610	0	train/N_NCALM_2_15476.tif
31075	11867	677534	1895068	0	train/N_NCALM_2_15477.tif
33398	4115	678696	1898944	0	train/N_NCALM_2_15478.tif
4564	23566	664279	1889218	0	train/N_NCALM_2_15479.tif
20330	16558	672162	1892722	0	train/N_NCALM_2_15480.tif
19513	18779	671753	1891612	0	train/N_NCALM_2_15481.tif
28234	8372	676114	1896815	0	train/N_NCALM_2_15482.tif
10640	30934	667317	1885534	0	train/N_NCALM_2_15483.tif
10286	17649	667140	1892177	0	train/N_NCALM_2_15484.tif
31207	8193	677600	1896905	0	train/N_NCALM_2_15485.tif
25265	10100	674629	1895951	0	train/N_NCALM_2_15486.tif
36019	5314	680006	1898344	0	train/N_NCALM_2_15487.tif
6676	27983	665335	1887010	0	train/N_NCALM_2_15488.tif
24818	10083	674406	1895960	0	train/N_NCALM_2_15489.tif
32675	9501	678334	1896251	0	train/N_NCALM_2_15490.tif
26981	8093	675487	1896955	0	train/N_NCALM_2_15491.tif
30175	7104	677084	1897449	0	train/N_NCALM_2_15492.tif
21003	11999	672498	1895002	0	train/N_NCALM_2_15493.tif
32425	5613	678209	1898195	0	train/N_NCALM_2_15494.tif
19773	15668	671883	1893167	0	train/N_NCALM_2_15495.tif
14250	30519	669122	1885742	0	train/N_NCALM_2_15496.tif
12613	24474	668303	1888764	0	train/N_NCALM_2_15497.tif
34928	3547	679461	1899228	0	train/N_NCALM_2_15498.tif
7835	25126	665914	1888438	0	train/N_NCALM_2_15499.tif
13446	27727	668720	1887138	0	train/N_NCALM_2_15500.tif
21313	11323	672653	1895340	0	train/N_NCALM_2_15501.tif
20765	11857	672379	1895073	0	train/N_NCALM_2_15502.tif
8896	30295	666445	1885854	0	train/N_NCALM_2_15503.tif
17866	14762	670930	1893620	0	train/N_NCALM_2_15504.tif
15362	25818	669678	1888092	0	train/N_NCALM_2_15505.tif
7533	29428	665763	1886287	0	train/N_NCALM_2_15506.tif
33336	7002	678665	1897500	0	train/N_NCALM_2_15507.tif
20171	11389	672082	1895307	0	train/N_NCALM_2_15508.tif
6797	24514	665395	1888744	0	train/N_NCALM_2_15509.tif
34190	6035	679092	1897984	0	train/N_NCALM_2_15510.tif
9304	27592	666649	1887205	0	train/N_NCALM_2_15511.tif
18818	18299	671406	1891852	0	train/N_NCALM_2_15512.tif
27458	8957	675726	1896523	0	train/N_NCALM_2_15513.tif
30978	7753	677486	1897125	0	train/N_NCALM_2_15514.tif
35873	1409	679933	1900297	0	train/N_NCALM_2_15515.tif
32140	13057	678067	1894473	0	train/N_NCALM_2_15516.tif
28664	9146	676329	1896428	0	train/N_NCALM_2_15517.tif
30584	12173	677289	1894915	0	train/N_NCALM_2_15518.tif
33967	8609	678980	1896697	0	train/N_NCALM_2_15519.tif
8221	28006	666107	1886998	0	train/N_NCALM_2_15520.tif
12524	20028	668259	1890987	0	train/N_NCALM_2_15521.tif
23454	8871	673724	1896566	0	train/N_NCALM_2_15522.tif
25442	14907	674718	1893548	0	train/N_NCALM_2_15523.tif
31776	6392	677885	1897805	0	train/N_NCALM_2_15524.tif
18356	14983	671175	1893510	0	train/N_NCALM_2_15525.tif
29921	9837	676957	1896083	0	train/N_NCALM_2_15526.tif
21602	14406	672798	1893798	0	train/N_NCALM_2_15527.tif
13397	21588	668695	1890207	0	train/N_NCALM_2_15528.tif
22693	12481	673343	1894761	0	train/N_NCALM_2_15529.tif
4052	26682	664023	1887660	0	train/N_NCALM_2_15530.tif
11791	29357	667892	1886323	0	train/N_NCALM_2_15531.tif
21035	18008	672514	1891997	0	train/N_NCALM_2_15532.tif
18032	16507	671013	1892748	0	train/N_NCALM_2_15533.tif
31555	10477	677774	1895763	0	train/N_NCALM_2_15534.tif
8657	28966	666325	1886518	0	train/N_NCALM_2_15535.tif
13308	26069	668651	1887967	0	train/N_NCALM_2_15536.tif
12289	27994	668141	1887004	0	train/N_NCALM_2_15537.tif
29668	13331	676831	1894336	0	train/N_NCALM_2_15538.tif
27913	9907	675953	1896048	0	train/N_NCALM_2_15539.tif
29122	8351	676558	1896826	0	train/N_NCALM_2_15540.tif
16143	14913	670068	1893545	0	train/N_NCALM_2_15541.tif
28148	12370	676071	1894816	0	train/N_NCALM_2_15542.tif
13724	28979	668859	1886512	0	train/N_NCALM_2_15543.tif
16813	13712	670403	1894145	0	train/N_NCALM_2_15544.tif
16782	18545	670388	1891729	0	train/N_NCALM_2_15545.tif
5520	27219	664757	1887392	0	train/N_NCALM_2_15546.tif
10998	17653	667496	1892175	0	train/N_NCALM_2_15547.tif
22634	15152	673314	1893425	0	train/N_NCALM_2_15548.tif
2542	23041	663268	1889481	0	train/N_NCALM_2_15549.tif
28369	12037	676181	1894983	0	train/N_NCALM_2_15550.tif
31109	5661	677551	1898171	0	train/N_NCALM_2_15551.tif
4615	22530	664304	1889736	0	train/N_NCALM_2_15552.tif
33860	3552	678927	1899225	0	train/N_NCALM_2_15553.tif
36088	2080	680041	1899961	0	train/N_NCALM_2_15554.tif
20011	13124	672002	1894439	0	train/N_NCALM_2_15555.tif
11844	31709	667919	1885147	0	train/N_NCALM_2_15556.tif
18261	13801	671127	1894101	0	train/N_NCALM_2_15557.tif
32334	12488	678164	1894757	0	train/N_NCALM_2_15558.tif
13036	29304	668515	1886349	0	train/N_NCALM_2_15559.tif
26110	9328	675052	1896337	0	train/N_NCALM_2_15560.tif
11537	29341	667765	1886331	0	train/N_NCALM_2_15561.tif
29265	5742	676629	1898130	0	train/N_NCALM_2_15562.tif
12382	18868	668188	1891567	0	train/N_NCALM_2_15563.tif
22760	16102	673377	1892950	0	train/N_NCALM_2_15564.tif
20038	10321	672016	1895841	0	train/N_NCALM_2_15565.tif
34355	8271	679174	1896866	0	train/N_NCALM_2_15566.tif
34998	6129	679496	1897937	0	train/N_NCALM_2_15567.tif
14705	26935	669349	1887534	0	train/N_NCALM_2_15568.tif
20354	12046	672174	1894978	0	train/N_NCALM_2_15569.tif
6630	24354	665312	1888824	0	train/N_NCALM_2_15570.tif
8339	27138	666166	1887432	0	train/N_NCALM_2_15571.tif
11899	17110	667946	1892446	0	train/N_NCALM_2_15572.tif
36761	5545	680377	1898229	0	train/N_NCALM_2_15573.tif
12039	17014	668016	1892494	0	train/N_NCALM_2_15574.tif
9222	22131	666608	1889936	0	train/N_NCALM_2_15575.tif
15827	30353	669910	1885825	0	train/N_NCALM_2_15576.tif
29164	7082	676579	1897460	0	train/N_NCALM_2_15577.tif
6997	24538	665495	1888732	0	train/N_NCALM_2_15578.tif
27221	11371	675607	1895316	0	train/N_NCALM_2_15579.tif
21833	11296	672913	1895353	0	train/N_NCALM_2_15580.tif
17732	19601	670863	1891201	0	train/N_NCALM_2_15581.tif
14227	26946	669110	1887528	0	train/N_NCALM_2_15582.tif
27148	11772	675571	1895115	0	train/N_NCALM_2_15583.tif
11632	21792	667813	1890105	0	train/N_NCALM_2_15584.tif
27868	12642	675931	1894680	0	train/N_NCALM_2_15585.tif
14704	31754	669349	1885124	0	train/N_NCALM_2_15586.tif
10091	23711	667042	1889146	0	train/N_NCALM_2_15587.tif
16954	15938	670474	1893032	0	train/N_NCALM_2_15588.tif
26464	12900	675229	1894551	0	train/N_NCALM_2_15589.tif
14638	30642	669316	1885680	0	train/N_NCALM_2_15590.tif
13162	31540	668578	1885231	0	train/N_NCALM_2_15591.tif
24705	11425	674349	1895289	0	train/N_NCALM_2_15592.tif
28436	6753	676215	1897625	0	train/N_NCALM_2_15593.tif
7644	22995	665819	1889504	0	train/N_NCALM_2_15594.tif
25650	8698	674822	1896652	0	train/N_NCALM_2_15595.tif
24434	13108	674214	1894447	0	train/N_NCALM_2_15596.tif
14892	15678	669443	1893162	0	train/N_NCALM_2_15597.tif
12542	26183	668268	1887910	0	train/N_NCALM_2_15598.tif
20148	13059	672071	1894472	0	train/N_NCALM_2_15599.tif
27359	11417	675676	1895293	0	train/N_NCALM_2_15600.tif
31479	16113	677736	1892945	0	train/N_NCALM_2_15601.tif
5799	20126	664896	1890938	0	train/N_NCALM_2_15602.tif
18021	15972	671007	1893015	0	train/N_NCALM_2_15603.tif
23326	13612	673660	1894195	0	train/N_NCALM_2_15604.tif
25791	9153	674892	1896425	0	train/N_NCALM_2_15605.tif
5974	25734	664984	1888134	0	train/N_NCALM_2_15606.tif
27674	7718	675834	1897142	0	train/N_NCALM_2_15607.tif
13744	18640	668869	1891681	0	train/N_NCALM_2_15608.tif
32919	5841	678456	1898081	0	train/N_NCALM_2_15609.tif
19787	10517	671890	1895743	0	train/N_NCALM_2_15610.tif
31713	6863	677853	1897570	0	train/N_NCALM_2_15611.tif
7856	26488	665925	1887757	0	train/N_NCALM_2_15612.tif
16233	24257	670113	1888873	0	train/N_NCALM_2_15613.tif
19075	16288	671534	1892857	0	train/N_NCALM_2_15614.tif
25006	14166	674500	1893918	0	train/N_NCALM_2_15615.tif
7033	28584	665513	1886709	0	train/N_NCALM_2_15616.tif
22591	16699	673292	1892652	0	train/N_NCALM_2_15617.tif
33157	7003	678575	1897500	0	train/N_NCALM_2_15618.tif
4073	26585	664033	1887709	0	train/N_NCALM_2_15619.tif
10423	17800	667208	1892101	0	train/N_NCALM_2_15620.tif
6967	28347	665480	1886828	0	train/N_NCALM_2_15621.tif
10192	25959	667093	1888022	0	train/N_NCALM_2_15622.tif
13236	21930	668615	1890036	0	train/N_NCALM_2_15623.tif
22301	16590	673147	1892706	0	train/N_NCALM_2_15624.tif
6028	26017	665011	1887993	0	train/N_NCALM_2_15625.tif
27976	7883	675985	1897060	0	train/N_NCALM_2_15626.tif
9399	30912	666696	1885545	0	train/N_NCALM_2_15627.tif
12136	28298	668065	1886852	0	train/N_NCALM_2_15628.tif
36757	7598	680375	1897202	0	train/N_NCALM_2_15629.tif
34528	3146	679261	1899428	0	train/N_NCALM_2_15630.tif
22034	10571	673014	1895716	0	train/N_NCALM_2_15631.tif
25108	13346	674551	1894328	0	train/N_NCALM_2_15632.tif
31585	8503	677789	1896750	0	train/N_NCALM_2_15633.tif
18707	13483	671350	1894260	0	train/N_NCALM_2_15634.tif
6833	26324	665413	1887839	0	train/N_NCALM_2_15635.tif
32271	12341	678132	1894831	0	train/N_NCALM_2_15636.tif
21013	16535	672503	1892734	0	train/N_NCALM_2_15637.tif
8310	24802	666152	1888600	0	train/N_NCALM_2_15638.tif
8775	18268	666384	1891867	0	train/N_NCALM_2_15639.tif
28717	7096	676355	1897453	0	train/N_NCALM_2_15640.tif
5389	27540	664691	1887231	0	train/N_NCALM_2_15641.tif
2969	22573	663481	1889715	0	train/N_NCALM_2_15642.tif
9972	22185	666983	1889909	0	train/N_NCALM_2_15643.tif
11667	30836	667830	1885583	0	train/N_NCALM_2_15644.tif
14733	16321	669363	1892841	0	train/N_NCALM_2_15645.tif
35957	8002	679975	1897000	0	train/N_NCALM_2_15646.tif
31329	14727	677661	1893638	0	train/N_NCALM_2_15647.tif
9328	17960	666661	1892021	0	train/N_NCALM_2_15648.tif
3646	25413	663820	1888295	0	train/N_NCALM_2_15649.tif
28889	12012	676441	1894995	0	train/N_NCALM_2_15650.tif
23617	9681	673805	1896161	0	train/N_NCALM_2_15651.tif
24002	13205	673998	1894399	0	train/N_NCALM_2_15652.tif
4768	25637	664381	1888183	0	train/N_NCALM_2_15653.tif
27779	12195	675886	1894904	0	train/N_NCALM_2_15654.tif
13090	28201	668542	1886901	0	train/N_NCALM_2_15655.tif
29174	14169	676584	1893917	0	train/N_NCALM_2_15656.tif
22986	14791	673490	1893606	0	train/N_NCALM_2_15657.tif
22839	9487	673416	1896258	0	train/N_NCALM_2_15658.tif
21090	18110	672542	1891946	0	train/N_NCALM_2_15659.tif
754	25154	662374	1888424	0	train/N_NCALM_2_15660.tif
29734	12294	676864	1894854	0	train/N_NCALM_2_15661.tif
36789	5416	680391	1898293	0	train/N_NCALM_2_15662.tif
27559	8361	675776	1896821	0	train/N_NCALM_2_15663.tif
32230	6096	678112	1897953	0	train/N_NCALM_2_15664.tif
35349	8227	679671	1896888	0	train/N_NCALM_2_15665.tif
9512	19283	666753	1891360	0	train/N_NCALM_2_15666.tif
24521	10403	674257	1895800	0	train/N_NCALM_2_15667.tif
29189	12401	676591	1894801	0	train/N_NCALM_2_15668.tif
8749	18465	666371	1891769	0	train/N_NCALM_2_15669.tif
25619	9809	674806	1896097	0	train/N_NCALM_2_15670.tif
2019	26922	663006	1887540	0	train/N_NCALM_2_15671.tif
6891	27867	665442	1887068	0	train/N_NCALM_2_15672.tif
20822	11867	672408	1895068	0	train/N_NCALM_2_15673.tif
16078	23435	670036	1889284	0	train/N_NCALM_2_15674.tif
23998	10138	673996	1895932	0	train/N_NCALM_2_15675.tif
30341	7597	677167	1897203	0	train/N_NCALM_2_15676.tif
17133	20544	670563	1890729	0	train/N_NCALM_2_15677.tif
24586	14670	674290	1893666	0	train/N_NCALM_2_15678.tif
12674	29885	668334	1886059	0	train/N_NCALM_2_15679.tif
11160	17720	667577	1892141	0	train/N_NCALM_2_15680.tif
15006	27263	669500	1887370	0	train/N_NCALM_2_15681.tif
18783	17195	671388	1892404	0	train/N_NCALM_2_15682.tif
8504	21939	666249	1890032	0	train/N_NCALM_2_15683.tif
9997	23333	666995	1889335	0	train/N_NCALM_2_15684.tif
27577	11506	675785	1895248	0	train/N_NCALM_2_15685.tif
34726	6018	679360	1897992	0	train/N_NCALM_2_15686.tif
35036	6155	679515	1897924	0	train/N_NCALM_2_15687.tif
12147	28409	668070	1886797	0	train/N_NCALM_2_15688.tif
26474	13877	675234	1894063	0	train/N_NCALM_2_15689.tif
26119	12158	675056	1894922	0	train/N_NCALM_2_15690.tif
14115	20011	669054	1890996	0	train/N_NCALM_2_15691.tif
30777	10472	677385	1895765	0	train/N_NCALM_2_15692.tif
13307	14957	668650	1893523	0	train/N_NCALM_2_15693.tif
6790	24786	665392	1888608	0	train/N_NCALM_2_15694.tif
10464	21771	667229	1890116	0	train/N_NCALM_2_15695.tif
27407	11477	675700	1895263	0	train/N_NCALM_2_15696.tif
12286	21706	668140	1890148	0	train/N_NCALM_2_15697.tif
21705	17263	672849	1892370	0	train/N_NCALM_2_15698.tif
22643	11783	673318	1895110	0	train/N_NCALM_2_15699.tif
33800	2798	678897	1899602	0	train/N_NCALM_2_15700.tif
11709	16410	667851	1892796	0	train/N_NCALM_2_15701.tif
32102	8534	678048	1896734	0	train/N_NCALM_2_15702.tif
31250	8198	677622	1896902	0	train/N_NCALM_2_15703.tif
16526	15027	670260	1893488	0	train/N_NCALM_2_15704.tif
9139	29921	666566	1886041	0	train/N_NCALM_2_15705.tif
16508	16515	670251	1892744	0	train/N_NCALM_2_15706.tif
23905	14877	673949	1893563	0	train/N_NCALM_2_15707.tif
4389	24423	664191	1888790	0	train/N_NCALM_2_15708.tif
19523	14867	671758	1893568	0	train/N_NCALM_2_15709.tif
1802	25080	662898	1888461	0	train/N_NCALM_2_15710.tif
29987	13482	676990	1894260	0	train/N_NCALM_2_15711.tif
27643	8437	675818	1896783	0	train/N_NCALM_2_15712.tif
36468	3518	680231	1899242	0	train/N_NCALM_2_15713.tif
28140	8753	676067	1896625	0	train/N_NCALM_2_15714.tif
8427	27792	666210	1887105	0	train/N_NCALM_2_15715.tif
15291	26287	669642	1887858	0	train/N_NCALM_2_15716.tif
18130	20139	671062	1890932	0	train/N_NCALM_2_15717.tif
15547	25434	669770	1888284	0	train/N_NCALM_2_15718.tif
36550	5817	680272	1898093	0	train/N_NCALM_2_15719.tif
14945	21762	669469	1890120	0	train/N_NCALM_2_15720.tif
701	25154	662347	1888424	0	train/N_NCALM_2_15721.tif
9757	27719	666875	1887142	0	train/N_NCALM_2_15722.tif
9283	20811	666638	1890596	0	train/N_NCALM_2_15723.tif
27788	7708	675891	1897147	0	train/N_NCALM_2_15724.tif
26298	14390	675146	1893806	0	train/N_NCALM_2_15725.tif
23314	13601	673654	1894201	0	train/N_NCALM_2_15726.tif
21024	13649	672509	1894177	0	train/N_NCALM_2_15727.tif
13763	29046	668878	1886478	0	train/N_NCALM_2_15728.tif
31557	7125	677775	1897439	0	train/N_NCALM_2_15729.tif
31206	8158	677600	1896922	0	train/N_NCALM_2_15730.tif
17158	30573	670576	1885715	0	train/N_NCALM_2_15731.tif
28849	12988	676421	1894507	0	train/N_NCALM_2_15732.tif
14566	21342	669280	1890330	0	train/N_NCALM_2_15733.tif
21624	11313	672809	1895345	0	train/N_NCALM_2_15734.tif
7249	26281	665621	1887861	0	train/N_NCALM_2_15735.tif
31529	8331	677761	1896836	0	train/N_NCALM_2_15736.tif
16295	30734	670144	1885634	0	train/N_NCALM_2_15737.tif
25891	11356	674942	1895323	0	train/N_NCALM_2_15738.tif
12258	22249	668126	1889877	0	train/N_NCALM_2_15739.tif
11947	28160	667970	1886921	0	train/N_NCALM_2_15740.tif
4277	26506	664135	1887748	0	train/N_NCALM_2_15741.tif
11067	30935	667530	1885534	0	train/N_NCALM_2_15742.tif
12140	29906	668067	1886048	0	train/N_NCALM_2_15743.tif
33894	4228	678944	1898887	0	train/N_NCALM_2_15744.tif
11501	17113	667747	1892445	0	train/N_NCALM_2_15745.tif
23167	16525	673580	1892739	0	train/N_NCALM_2_15746.tif
2773	23250	663383	1889376	0	train/N_NCALM_2_15747.tif
12033	28283	668013	1886860	0	train/N_NCALM_2_15748.tif
11329	30228	667661	1885887	0	train/N_NCALM_2_15749.tif
35295	3985	679644	1899009	0	train/N_NCALM_2_15750.tif
36126	1945	680060	1900029	0	train/N_NCALM_2_15751.tif
17377	14923	670685	1893540	0	train/N_NCALM_2_15752.tif
31390	9030	677692	1896486	0	train/N_NCALM_2_15753.tif
11387	25710	667690	1888146	0	train/N_NCALM_2_15754.tif
14208	22010	669101	1889996	0	train/N_NCALM_2_15755.tif
15880	15637	669937	1893183	0	train/N_NCALM_2_15756.tif
14921	23788	669457	1889107	0	train/N_NCALM_2_15757.tif
28665	12879	676329	1894562	0	train/N_NCALM_2_15758.tif
13484	30354	668739	1885824	0	train/N_NCALM_2_15759.tif
6721	25285	665357	1888359	0	train/N_NCALM_2_15760.tif
10826	19266	667410	1891368	0	train/N_NCALM_2_15761.tif
34732	4900	679363	1898551	0	train/N_NCALM_2_15762.tif
18864	12547	671429	1894728	0	train/N_NCALM_2_15763.tif
31252	11952	677623	1895025	0	train/N_NCALM_2_15764.tif
36011	1812	680002	1900095	0	train/N_NCALM_2_15765.tif
13242	20761	668618	1890621	0	train/N_NCALM_2_15766.tif
28614	9314	676304	1896344	0	train/N_NCALM_2_15767.tif
35847	7422	679920	1897290	0	train/N_NCALM_2_15768.tif
2955	26207	663474	1887898	0	train/N_NCALM_2_15769.tif
6383	25398	665188	1888302	0	train/N_NCALM_2_15770.tif
2269	25736	663131	1888133	0	train/N_NCALM_2_15771.tif
10192	20652	667093	1890675	0	train/N_NCALM_2_15772.tif
27444	9997	675719	1896003	0	train/N_NCALM_2_15773.tif
36200	6398	680097	1897802	0	train/N_NCALM_2_15774.tif
13445	18573	668719	1891715	0	train/N_NCALM_2_15775.tif
7784	23978	665889	1889012	0	train/N_NCALM_2_15776.tif
13660	14874	668827	1893564	0	train/N_NCALM_2_15777.tif
2461	23311	663227	1889346	0	train/N_NCALM_2_15778.tif
12373	17811	668183	1892096	0	train/N_NCALM_2_15779.tif
30102	13888	677048	1894057	0	train/N_NCALM_2_15780.tif
32613	9364	678303	1896319	0	train/N_NCALM_2_15781.tif
19607	17041	671800	1892481	0	train/N_NCALM_2_15782.tif
21401	15532	672697	1893235	0	train/N_NCALM_2_15783.tif
6029	20691	665011	1890656	0	train/N_NCALM_2_15784.tif
17786	13257	670890	1894373	0	train/N_NCALM_2_15785.tif
20767	17783	672380	1892110	0	train/N_NCALM_2_15786.tif
23559	16713	673776	1892645	0	train/N_NCALM_2_15787.tif
22236	10066	673115	1895968	0	train/N_NCALM_2_15788.tif
6974	22670	665484	1889666	0	train/N_NCALM_2_15789.tif
13111	22355	668552	1889824	0	train/N_NCALM_2_15790.tif
14716	26968	669355	1887517	0	train/N_NCALM_2_15791.tif
9595	23011	666794	1889496	0	train/N_NCALM_2_15792.tif
24850	11606	674422	1895198	0	train/N_NCALM_2_15793.tif
30413	12922	677203	1894540	0	train/N_NCALM_2_15794.tif
33225	9035	678609	1896484	0	train/N_NCALM_2_15795.tif
23073	16951	673533	1892526	0	train/N_NCALM_2_15796.tif
32074	13676	678034	1894163	0	train/N_NCALM_2_15797.tif
18298	15711	671146	1893146	0	train/N_NCALM_2_15798.tif
6994	19153	665494	1891425	0	train/N_NCALM_2_15799.tif
34649	7403	679321	1897300	0	train/N_NCALM_2_15800.tif
10373	30512	667183	1885745	0	train/N_NCALM_2_15801.tif
34940	7118	679467	1897442	0	train/N_NCALM_2_15802.tif
24791	9189	674392	1896407	0	train/N_NCALM_2_15803.tif
25400	9700	674697	1896151	0	train/N_NCALM_2_15804.tif
16450	30073	670222	1885965	0	train/N_NCALM_2_15805.tif
17563	20362	670778	1890820	0	train/N_NCALM_2_15806.tif
26202	7917	675098	1897043	0	train/N_NCALM_2_15807.tif
8713	29781	666353	1886111	0	train/N_NCALM_2_15808.tif
9074	21133	666534	1890435	0	train/N_NCALM_2_15809.tif
10978	26644	667486	1887679	0	train/N_NCALM_2_15810.tif
20285	12540	672139	1894731	0	train/N_NCALM_2_15811.tif
8973	24881	666483	1888561	0	train/N_NCALM_2_15812.tif
4702	21461	664348	1890271	0	train/N_NCALM_2_15813.tif
2543	25963	663268	1888020	0	train/N_NCALM_2_15814.tif
8393	27014	666193	1887494	0	train/N_NCALM_2_15815.tif
30696	4392	677345	1898805	0	train/N_NCALM_2_15816.tif
13976	30129	668985	1885937	0	train/N_NCALM_2_15817.tif
16444	20155	670219	1890924	0	train/N_NCALM_2_15818.tif
30200	6133	677097	1897935	0	train/N_NCALM_2_15819.tif
21596	14726	672795	1893638	0	train/N_NCALM_2_15820.tif
33138	3841	678566	1899081	0	train/N_NCALM_2_15821.tif
2445	23135	663219	1889434	0	train/N_NCALM_2_15822.tif
7933	29995	665963	1886004	0	train/N_NCALM_2_15823.tif
24863	10104	674428	1895949	0	train/N_NCALM_2_15824.tif
31921	13468	677957	1894267	0	train/N_NCALM_2_15825.tif
6183	24709	665088	1888647	0	train/N_NCALM_2_15826.tif
33613	3442	678803	1899280	0	train/N_NCALM_2_15827.tif
13258	26981	668626	1887511	0	train/N_NCALM_2_15828.tif
15046	15104	669520	1893449	0	train/N_NCALM_2_15829.tif
28745	5934	676369	1898034	0	train/N_NCALM_2_15830.tif
11106	18911	667550	1891546	0	train/N_NCALM_2_15831.tif
3784	25209	663889	1888397	0	train/N_NCALM_2_15832.tif
21173	12823	672583	1894590	0	train/N_NCALM_2_15833.tif
16929	31285	670461	1885359	0	train/N_NCALM_2_15834.tif
7242	25173	665618	1888415	0	train/N_NCALM_2_15835.tif
25588	10018	674791	1895992	0	train/N_NCALM_2_15836.tif
27978	12941	675986	1894531	0	train/N_NCALM_2_15837.tif
